SupplierID,AssemblyID,WharehouseID,StoreID,ProductID,OrderNumber,CustomerOrderDate,CustomerDeliveryDate,FullfillmentTime,DaysFromSupplierToAssembly,             DaysFromAssemblyToWharehouse, DaysFromWharehouseToStore
1,2,1,1,3,10001660,9/4/2016,9/4/2016,0,0,0,0
1,2,1,1,3,10001661,2/25/2016,3/11/2016,15,11,2,2
1,2,1,1,1,10001662,12/4/2016,12/22/2016,18,14,2,2
1,1,1,1,3,10001663,4/22/2016,10/11/2016,172,168,2,2
3,1,1,1,3,10001664,12/11/2016,12/16/2016,5,1,1,3
2,1,1,1,3,10001665,8/6/2016,12/29/2016,145,62,80,3
3,1,1,1,3,10001666,11/25/2016,12/14/2016,19,11,5,3
1,2,1,1,1,10001667,7/12/2016,9/30/2016,80,76,2,2
3,2,1,1,2,10001668,8/23/2016,9/19/2016,27,13,11,3
3,1,1,1,2,10001669,12/13/2016,12/24/2016,11,7,1,3
1,1,1,1,1,10001670,12/1/2016,12/2/2016,1,0,0,1
2,1,1,1,1,10001671,3/19/2016,4/11/2016,23,5,15,3
1,2,1,1,2,10001672,1/9/2016,10/23/2016,288,284,2,2
3,2,1,1,3,10001673,6/18/2016,11/29/2016,164,156,5,3
3,1,1,1,2,10001674,12/6/2016,12/6/2016,0,0,0,0
1,1,1,1,2,10001675,3/10/2016,7/19/2016,131,127,2,2
3,2,1,1,1,10001676,10/23/2016,12/18/2016,56,50,3,3
2,1,1,1,3,10001677,2/9/2016,8/29/2016,202,78,121,3
3,2,1,1,3,10001678,9/1/2016,10/11/2016,40,23,14,3
1,2,1,1,2,10001679,5/6/2016,11/12/2016,190,186,2,2
2,2,1,1,2,10001680,8/7/2016,11/9/2016,94,43,48,3
1,2,1,1,1,10001681,6/2/2016,7/14/2016,42,38,2,2
1,1,1,1,3,10001682,12/10/2016,12/14/2016,4,0,2,2
1,2,1,1,3,10001683,9/5/2016,11/7/2016,63,59,2,2
3,1,1,1,3,10001684,6/8/2016,7/28/2016,50,25,22,3
3,2,1,1,1,10001685,8/8/2016,11/26/2016,110,26,81,3
2,1,1,1,1,10001686,12/27/2016,12/30/2016,3,0,0,3
2,2,1,1,3,10001687,4/18/2016,8/24/2016,128,86,39,3
3,1,1,1,1,10001688,3/30/2016,8/17/2016,140,3,134,3
2,2,1,1,1,10001689,11/21/2016,12/4/2016,13,2,8,3
2,1,1,1,3,10001690,7/8/2016,7/16/2016,8,5,0,3
3,1,1,1,1,10001691,9/4/2016,11/12/2016,69,56,10,3
2,1,1,1,2,10001692,12/16/2016,12/31/2016,15,6,6,3
2,1,1,1,3,10001693,2/8/2016,7/15/2016,158,100,55,3
3,1,1,1,2,10001694,1/31/2016,12/27/2016,331,17,311,3
3,1,1,1,3,10001695,4/19/2016,7/28/2016,100,97,0,3
3,1,1,1,2,10001696,9/23/2016,12/24/2016,92,24,65,3
1,1,1,1,3,10001697,2/26/2016,9/5/2016,192,188,2,2
2,1,1,1,3,10001698,10/5/2016,10/6/2016,1,0,0,1
3,1,1,1,2,10001699,9/10/2016,10/7/2016,27,3,21,3
3,1,1,1,3,10001700,7/22/2016,12/26/2016,157,109,45,3
1,1,1,1,1,10001701,5/13/2016,8/1/2016,80,76,2,2
3,1,1,1,3,10001702,10/21/2016,11/5/2016,15,7,5,3
2,2,1,1,1,10001703,12/27/2016,12/27/2016,0,0,0,0
3,2,1,1,1,10001704,6/13/2016,8/8/2016,56,7,46,3
3,1,1,1,2,10001705,4/21/2016,5/27/2016,36,24,9,3
3,1,1,1,2,10001706,4/12/2016,9/14/2016,155,6,146,3
3,2,1,1,3,10001707,8/3/2016,9/6/2016,34,26,5,3
3,2,1,1,3,10001708,9/4/2016,12/15/2016,102,59,40,3
2,1,1,1,1,10001709,7/2/2016,11/15/2016,136,83,50,3
3,2,1,1,1,10001710,8/21/2016,12/2/2016,103,55,45,3
3,2,1,1,1,10001711,1/19/2016,10/13/2016,268,87,178,3
1,2,1,1,3,10001712,11/23/2016,12/17/2016,24,20,2,2
2,1,1,1,1,10001713,8/9/2016,9/30/2016,52,23,26,3
3,2,1,1,2,10001714,6/30/2016,11/22/2016,145,68,74,3
1,2,1,1,1,10001715,4/24/2016,12/5/2016,225,221,2,2
3,1,1,1,1,10001716,1/6/2016,6/27/2016,173,86,84,3
1,2,1,1,1,10001717,7/10/2016,11/28/2016,141,137,2,2
2,2,1,1,1,10001718,5/16/2016,6/9/2016,24,15,6,3
2,1,1,1,1,10001719,7/30/2016,11/6/2016,99,80,16,3
1,1,1,1,1,10001720,10/31/2016,11/29/2016,29,25,2,2
1,2,1,1,2,10001721,10/25/2016,11/28/2016,34,30,2,2
1,2,1,1,1,10001722,1/12/2016,10/17/2016,279,275,2,2
3,1,1,1,1,10001723,7/4/2016,8/10/2016,37,30,4,3
2,2,1,1,1,10001724,12/19/2016,12/25/2016,6,1,2,3
3,2,1,1,2,10001725,1/19/2016,10/24/2016,279,43,233,3
2,2,1,1,2,10001726,5/29/2016,10/17/2016,141,0,138,3
1,1,1,1,3,10001727,9/21/2016,12/22/2016,92,88,2,2
3,2,1,1,3,10001728,9/23/2016,12/28/2016,96,46,47,3
1,2,1,1,1,10001729,3/14/2016,12/7/2016,268,264,2,2
2,2,1,1,1,10001730,11/1/2016,11/10/2016,9,0,6,3
1,1,1,1,1,10001731,1/9/2016,12/29/2016,355,351,2,2
2,1,1,1,1,10001732,12/5/2016,12/26/2016,21,3,15,3
2,2,1,1,2,10001733,2/9/2016,6/11/2016,123,8,112,3
2,1,1,1,1,10001734,5/11/2016,8/7/2016,88,61,24,3
3,1,1,1,1,10001735,9/4/2016,10/29/2016,55,41,11,3
2,2,1,1,3,10001736,6/7/2016,7/12/2016,35,8,24,3
2,2,1,1,3,10001737,10/15/2016,12/2/2016,48,22,23,3
3,1,1,1,3,10001738,2/2/2016,3/1/2016,28,14,11,3
1,2,1,1,2,10001739,1/27/2016,8/21/2016,207,203,2,2
1,1,1,1,3,10001740,7/26/2016,7/26/2016,0,0,0,0
1,1,1,1,2,10001741,12/13/2016,12/15/2016,2,0,0,2
3,2,1,1,3,10001742,4/2/2016,6/20/2016,79,32,44,3
2,2,1,1,3,10001743,1/16/2016,6/17/2016,153,115,35,3
1,1,1,1,1,10001744,3/16/2016,8/9/2016,146,142,2,2
3,2,1,1,3,10001745,9/13/2016,10/9/2016,26,17,6,3
3,2,1,1,1,10001746,5/16/2016,5/25/2016,9,1,5,3
3,2,1,1,2,10001747,7/10/2016,8/15/2016,36,12,21,3
1,2,1,1,2,10001748,2/1/2016,8/12/2016,193,189,2,2
1,1,1,1,2,10001749,10/29/2016,11/23/2016,25,21,2,2
2,2,1,1,1,10001750,3/7/2016,3/28/2016,21,9,9,3
1,1,1,1,1,10001751,12/15/2016,12/25/2016,10,6,2,2
3,2,1,1,1,10001752,12/14/2016,12/28/2016,14,3,8,3
2,2,1,1,2,10001753,1/29/2016,11/29/2016,305,268,34,3
1,1,1,1,1,10001754,1/30/2016,11/26/2016,301,297,2,2
3,2,1,1,3,10001755,11/26/2016,12/2/2016,6,3,0,3
1,2,1,1,3,10001756,5/9/2016,6/2/2016,24,20,2,2
3,1,1,1,3,10001757,8/14/2016,9/14/2016,31,14,14,3
1,1,1,1,2,10001758,2/1/2016,11/6/2016,279,275,2,2
1,2,1,1,2,10001759,5/17/2016,7/1/2016,45,41,2,2
1,1,1,1,3,10001760,12/16/2016,12/27/2016,11,7,2,2
3,2,1,1,1,10001761,7/25/2016,10/23/2016,90,72,15,3
2,1,1,1,3,10001762,9/15/2016,11/2/2016,48,5,40,3
3,2,1,1,3,10001763,12/31/2016,12/31/2016,0,0,0,0
2,1,1,1,2,10001764,11/28/2016,12/3/2016,5,0,2,3
3,2,1,1,2,10001765,1/15/2016,4/3/2016,79,31,45,3
3,1,1,1,1,10001766,3/26/2016,5/29/2016,64,6,55,3
1,1,1,1,2,10001767,11/17/2016,12/15/2016,28,24,2,2
3,2,1,1,1,10001768,6/3/2016,6/22/2016,19,10,6,3
3,1,1,1,3,10001769,8/29/2016,12/27/2016,120,31,86,3
1,2,1,1,1,10001770,12/19/2016,12/24/2016,5,1,2,2
3,2,1,1,3,10001771,10/2/2016,10/24/2016,22,7,12,3
3,1,1,1,1,10001772,3/18/2016,9/14/2016,180,33,144,3
1,1,1,1,2,10001773,1/16/2016,8/28/2016,225,221,2,2
1,1,1,1,2,10001774,1/21/2016,9/19/2016,242,238,2,2
1,2,1,1,2,10001775,5/23/2016,9/3/2016,103,99,2,2
3,2,1,1,1,10001776,7/15/2016,11/27/2016,135,83,49,3
2,2,1,1,3,10001777,9/8/2016,11/29/2016,82,75,4,3
3,1,1,1,2,10001778,5/10/2016,8/30/2016,112,98,11,3
3,2,1,1,1,10001779,10/26/2016,11/10/2016,15,9,3,3
3,2,1,1,3,10001780,4/12/2016,10/18/2016,189,12,174,3
2,1,1,1,1,10001781,9/11/2016,9/13/2016,2,0,0,2
2,2,1,1,3,10001782,2/1/2016,10/13/2016,255,191,61,3
3,2,1,1,2,10001783,5/27/2016,11/8/2016,165,80,82,3
3,1,1,1,2,10001784,2/22/2016,6/21/2016,120,54,63,3
3,2,1,1,2,10001785,1/16/2016,9/11/2016,239,123,113,3
2,1,1,1,2,10001786,5/27/2016,8/17/2016,82,40,39,3
3,1,1,1,2,10001787,7/13/2016,12/28/2016,168,101,64,3
2,1,1,1,1,10001788,10/17/2016,12/11/2016,55,32,20,3
3,1,1,1,1,10001789,5/2/2016,11/11/2016,193,103,87,3
1,1,1,1,2,10001790,9/18/2016,10/13/2016,25,21,2,2
1,1,1,1,3,10001791,12/18/2016,12/20/2016,2,0,0,2
2,2,1,1,1,10001792,6/27/2016,10/28/2016,123,73,47,3
2,2,1,1,2,10001793,6/27/2016,9/9/2016,74,17,54,3
2,2,1,1,1,10001794,10/2/2016,12/1/2016,60,1,56,3
3,1,1,1,1,10001795,7/7/2016,9/3/2016,58,22,33,3
2,1,1,1,1,10001796,7/11/2016,11/9/2016,121,20,98,3
3,1,1,1,3,10001797,8/17/2016,12/3/2016,108,66,39,3
1,1,1,1,3,10001798,6/17/2016,11/21/2016,157,153,2,2
2,2,1,1,1,10001799,6/17/2016,7/26/2016,39,28,8,3
2,2,1,1,1,10001800,9/19/2016,10/26/2016,37,7,27,3
1,2,1,1,3,10001801,2/4/2016,9/16/2016,225,221,2,2
3,2,1,1,2,10001802,1/10/2016,7/28/2016,200,163,34,3
1,2,1,1,1,10001803,4/7/2016,5/30/2016,53,49,2,2
3,1,1,1,1,10001804,7/4/2016,11/30/2016,149,68,78,3
1,2,1,1,2,10001805,4/6/2016,4/8/2016,2,0,0,2
1,2,1,1,1,10001806,1/15/2016,2/24/2016,40,36,2,2
3,2,1,1,1,10001807,12/25/2016,12/29/2016,4,2,-1,3
3,1,1,1,1,10001808,3/30/2016,4/20/2016,21,7,11,3
2,2,1,1,3,10001809,9/24/2016,12/5/2016,72,9,60,3
2,1,1,1,1,10001810,3/17/2016,12/26/2016,284,18,263,3
1,1,1,1,1,10001811,2/16/2016,8/6/2016,172,168,2,2
1,2,1,1,3,10001812,6/8/2016,11/26/2016,171,167,2,2
1,1,1,1,1,10001813,11/16/2016,11/19/2016,3,0,0,3
2,2,1,1,3,10001814,9/25/2016,12/26/2016,92,8,81,3
2,2,1,1,3,10001815,3/12/2016,3/21/2016,9,5,1,3
3,1,1,1,1,10001816,10/18/2016,12/9/2016,52,16,33,3
2,2,1,1,3,10001817,4/15/2016,9/5/2016,143,98,42,3
3,1,1,1,3,10001818,10/10/2016,12/19/2016,70,53,14,3
3,2,1,1,3,10001819,12/9/2016,12/13/2016,4,1,0,3
3,2,1,1,1,10001820,4/16/2016,10/5/2016,172,29,140,3
1,1,1,1,3,10001821,7/17/2016,12/29/2016,165,161,2,2
3,1,1,1,3,10001822,5/20/2016,5/22/2016,2,0,0,2
3,1,1,1,3,10001823,5/23/2016,7/6/2016,44,3,38,3
2,1,1,1,3,10001824,5/11/2016,6/11/2016,31,15,13,3
1,2,1,1,1,10001825,11/17/2016,12/26/2016,39,35,2,2
2,1,1,1,1,10001826,10/13/2016,10/13/2016,0,0,0,0
3,2,1,1,2,10001827,1/21/2016,9/4/2016,227,172,52,3
3,1,1,1,2,10001828,5/10/2016,10/29/2016,172,153,16,3
3,1,1,1,3,10001829,2/26/2016,8/21/2016,177,104,70,3
2,1,1,1,2,10001830,2/22/2016,11/8/2016,260,130,127,3
2,1,1,1,2,10001831,8/27/2016,11/6/2016,71,37,31,3
3,1,1,1,3,10001832,5/17/2016,5/20/2016,3,0,0,3
2,2,1,1,1,10001833,9/22/2016,12/4/2016,73,24,46,3
2,1,1,1,1,10001834,10/1/2016,11/15/2016,45,9,33,3
1,2,1,1,1,10001835,3/8/2016,8/2/2016,147,143,2,2
2,1,1,1,1,10001836,4/3/2016,6/8/2016,66,51,12,3
1,2,1,1,2,10001837,10/23/2016,12/18/2016,56,52,2,2
3,1,1,1,1,10001838,6/11/2016,11/30/2016,172,55,114,3
3,2,1,1,2,10001839,3/31/2016,6/12/2016,73,42,28,3
2,2,1,1,3,10001840,1/2/2016,11/7/2016,310,12,295,3
1,1,1,1,2,10001841,2/29/2016,11/9/2016,254,250,2,2
1,1,1,1,3,10001842,4/5/2016,11/2/2016,211,207,2,2
1,2,1,1,1,10001843,1/26/2016,8/16/2016,203,199,2,2
2,1,1,1,2,10001844,7/29/2016,8/22/2016,24,19,2,3
1,1,1,1,1,10001845,12/23/2016,12/31/2016,8,4,2,2
1,1,1,1,2,10001846,6/14/2016,10/6/2016,114,110,2,2
2,2,1,1,1,10001847,12/23/2016,12/27/2016,4,2,-1,3
3,1,1,1,3,10001848,3/13/2016,7/27/2016,136,46,87,3
3,2,1,1,3,10001849,11/8/2016,11/12/2016,4,1,0,3
3,2,1,1,2,10001850,3/2/2016,7/8/2016,128,76,49,3
1,1,1,1,1,10001851,4/11/2016,8/22/2016,133,129,2,2
3,2,1,1,3,10001852,10/12/2016,10/14/2016,2,0,0,2
3,2,1,1,1,10001853,5/22/2016,12/13/2016,205,20,182,3
3,2,1,1,1,10001854,8/1/2016,10/30/2016,90,42,45,3
1,2,1,1,3,10001855,7/10/2016,11/30/2016,143,139,2,2
1,2,1,1,3,10001856,11/20/2016,12/12/2016,22,18,2,2
2,1,1,1,3,10001857,11/1/2016,12/29/2016,58,34,21,3
3,2,1,1,1,10001858,7/17/2016,8/4/2016,18,7,8,3
1,1,1,1,3,10001859,1/4/2016,12/31/2016,362,358,2,2
1,2,1,1,1,10001860,11/3/2016,11/26/2016,23,19,2,2
1,1,1,1,3,10001861,5/11/2016,6/18/2016,38,34,2,2
1,2,1,1,1,10001862,2/20/2016,5/9/2016,79,75,2,2
2,1,1,1,2,10001863,6/7/2016,7/22/2016,45,41,1,3
1,1,1,1,3,10001864,2/18/2016,11/6/2016,262,258,2,2
3,1,1,1,1,10001865,6/13/2016,11/6/2016,146,1,142,3
1,2,1,1,1,10001866,1/30/2016,8/2/2016,185,181,2,2
3,2,1,1,3,10001867,5/21/2016,11/26/2016,189,181,5,3
1,2,1,1,2,10001868,5/29/2016,9/12/2016,106,102,2,2
3,1,1,1,1,10001869,8/24/2016,11/3/2016,71,7,61,3
1,2,1,1,2,10001870,1/19/2016,8/23/2016,217,213,2,2
3,2,1,1,3,10001871,5/2/2016,12/10/2016,222,168,51,3
2,1,1,1,1,10001872,9/27/2016,12/16/2016,80,23,54,3
2,1,1,1,1,10001873,10/9/2016,10/19/2016,10,2,5,3
3,2,1,1,3,10001874,9/6/2016,11/12/2016,67,47,17,3
2,2,1,1,1,10001875,10/10/2016,12/10/2016,61,21,37,3
3,2,1,1,3,10001876,11/24/2016,12/26/2016,32,19,10,3
3,1,1,1,3,10001877,3/5/2016,8/4/2016,152,29,120,3
1,1,1,1,1,10001878,12/17/2016,12/22/2016,5,1,2,2
3,2,1,1,3,10001879,11/24/2016,11/29/2016,5,1,1,3
3,1,1,1,2,10001880,1/1/2016,8/5/2016,217,209,5,3
3,1,1,1,2,10001881,1/6/2016,6/9/2016,155,94,58,3
1,1,1,1,3,10001882,9/1/2016,12/13/2016,103,99,2,2
1,1,1,1,3,10001883,12/15/2016,12/18/2016,3,0,0,3
1,1,1,1,1,10001884,11/14/2016,12/2/2016,18,14,2,2
3,2,1,1,3,10001885,5/23/2016,11/1/2016,162,67,92,3
3,2,1,1,3,10001886,3/9/2016,11/18/2016,254,5,246,3
2,2,1,1,3,10001887,3/24/2016,10/28/2016,218,213,2,3
3,1,1,1,1,10001888,8/5/2016,10/28/2016,84,81,0,3
2,1,1,1,2,10001889,6/20/2016,12/20/2016,183,84,96,3
3,1,1,1,2,10001890,7/1/2016,9/15/2016,76,12,61,3
2,1,1,1,1,10001891,8/16/2016,12/10/2016,116,55,58,3
2,2,1,1,2,10001892,7/4/2016,8/16/2016,43,13,27,3
3,2,1,1,2,10001893,7/15/2016,11/10/2016,118,108,7,3
2,2,1,1,2,10001894,8/17/2016,11/4/2016,79,37,39,3
1,1,1,1,3,10001895,6/30/2016,8/5/2016,36,32,2,2
3,2,1,1,2,10001896,3/30/2016,11/15/2016,230,93,134,3
2,1,1,1,3,10001897,12/1/2016,12/19/2016,18,14,1,3
1,1,1,1,3,10001898,5/3/2016,11/30/2016,211,207,2,2
2,1,1,1,3,10001899,12/7/2016,12/12/2016,5,1,1,3
2,2,1,1,1,10001900,4/4/2016,12/4/2016,244,112,129,3
3,2,1,1,1,10001901,10/31/2016,12/1/2016,31,23,5,3
3,1,1,1,1,10001902,12/27/2016,12/31/2016,4,1,0,3
1,2,1,1,1,10001903,6/19/2016,10/31/2016,134,130,2,2
3,2,1,1,3,10001904,9/29/2016,10/27/2016,28,16,9,3
2,2,1,1,1,10001905,4/29/2016,6/3/2016,35,7,25,3
1,2,1,1,2,10001906,8/2/2016,8/27/2016,25,21,2,2
2,1,1,1,2,10001907,7/15/2016,11/20/2016,128,19,106,3
3,1,1,1,3,10001908,6/20/2016,10/5/2016,107,27,77,3
1,2,1,1,3,10001909,6/30/2016,10/21/2016,113,109,2,2
1,2,1,1,1,10001910,5/5/2016,5/11/2016,6,2,2,2
3,2,1,1,1,10001911,2/27/2016,7/7/2016,131,1,127,3
1,2,1,1,1,10001912,10/28/2016,12/19/2016,52,48,2,2
1,1,1,1,1,10001913,7/16/2016,9/7/2016,53,49,2,2
1,1,1,1,2,10001914,5/28/2016,9/12/2016,107,103,2,2
1,1,1,1,2,10001915,11/24/2016,12/3/2016,9,5,2,2
2,2,1,1,3,10001916,11/8/2016,12/28/2016,50,23,24,3
1,2,1,1,1,10001917,3/23/2016,8/21/2016,151,147,2,2
3,2,1,1,3,10001918,1/10/2016,6/10/2016,152,105,44,3
1,2,1,1,1,10001919,7/8/2016,12/31/2016,176,172,2,2
3,2,1,1,3,10001920,6/11/2016,6/26/2016,15,6,6,3
1,1,1,1,3,10001921,7/15/2016,10/8/2016,85,81,2,2
3,1,1,1,3,10001922,9/27/2016,12/13/2016,77,35,39,3
1,1,1,1,2,10001923,12/13/2016,12/27/2016,14,10,2,2
2,2,1,1,2,10001924,12/9/2016,12/12/2016,3,0,0,3
1,1,1,1,1,10001925,11/3/2016,12/16/2016,43,39,2,2
3,2,1,1,2,10001926,12/8/2016,12/12/2016,4,2,-1,3
1,1,1,1,2,10001927,5/6/2016,10/26/2016,173,169,2,2
2,1,1,1,3,10001928,1/6/2016,1/31/2016,25,22,0,3
3,1,1,1,3,10001929,11/26/2016,12/4/2016,8,2,3,3
1,1,1,1,3,10001930,6/9/2016,12/15/2016,189,185,2,2
1,1,1,1,2,10001931,1/14/2016,4/8/2016,85,81,2,2
2,2,1,1,2,10001932,3/13/2016,11/30/2016,262,171,88,3
2,2,1,1,3,10001933,10/16/2016,10/18/2016,2,0,0,2
1,2,1,1,1,10001934,3/14/2016,5/12/2016,59,55,2,2
2,1,1,1,1,10001935,2/21/2016,12/19/2016,302,21,278,3
3,1,1,1,3,10001936,6/24/2016,12/30/2016,189,9,177,3
3,1,1,1,2,10001937,11/15/2016,12/11/2016,26,3,20,3
3,2,1,1,3,10001938,6/25/2016,9/7/2016,74,69,2,3
2,1,1,1,2,10001939,1/5/2016,11/18/2016,318,290,25,3
1,2,1,1,2,10001940,5/20/2016,9/16/2016,119,115,2,2
3,1,1,1,1,10001941,11/11/2016,11/20/2016,9,2,4,3
3,2,1,1,3,10001942,1/9/2016,11/5/2016,301,13,285,3
3,1,1,1,3,10001943,8/7/2016,11/21/2016,106,28,75,3
2,2,1,1,1,10001944,12/17/2016,12/17/2016,0,0,0,0
2,1,1,1,2,10001945,10/18/2016,11/9/2016,22,3,16,3
1,1,1,1,3,10001946,7/17/2016,11/3/2016,109,105,2,2
2,2,1,1,1,10001947,11/25/2016,12/20/2016,25,19,3,3
1,1,1,1,2,10001948,2/20/2016,5/4/2016,74,70,2,2
3,1,1,1,2,10001949,5/9/2016,8/9/2016,92,88,1,3
1,2,1,1,3,10001950,5/18/2016,7/29/2016,72,68,2,2
1,2,1,1,2,10001951,5/29/2016,6/1/2016,3,0,0,3
1,1,1,1,3,10001952,2/21/2016,6/5/2016,105,101,2,2
2,1,1,1,2,10001953,10/18/2016,12/23/2016,66,7,56,3
3,1,1,1,2,10001954,5/20/2016,11/28/2016,192,89,100,3
3,1,1,1,1,10001955,8/21/2016,12/23/2016,124,113,8,3
1,2,1,1,1,10001956,2/7/2016,2/10/2016,3,0,0,3
2,1,1,1,1,10001957,6/12/2016,6/19/2016,7,2,2,3
3,2,1,1,2,10001958,12/3/2016,12/19/2016,16,3,10,3
3,1,1,1,1,10001959,8/8/2016,10/19/2016,72,21,48,3
2,1,1,1,1,10001960,12/19/2016,12/31/2016,12,6,3,3
2,2,1,1,1,10001961,7/23/2016,10/25/2016,94,87,4,3
1,2,1,1,2,10001962,4/13/2016,4/13/2016,0,0,0,0
3,1,1,1,3,10001963,12/6/2016,12/30/2016,24,10,11,3
1,2,1,1,3,10001964,12/11/2016,12/19/2016,8,4,2,2
3,1,1,1,3,10001965,12/17/2016,12/28/2016,11,4,4,3
2,1,1,1,1,10001966,8/2/2016,9/19/2016,48,2,43,3
3,2,1,1,3,10001967,1/2/2016,4/21/2016,110,23,84,3
1,1,1,1,1,10001968,6/2/2016,7/24/2016,52,48,2,2
1,2,1,1,3,10001969,5/19/2016,12/3/2016,198,194,2,2
3,2,1,1,2,10001970,5/30/2016,8/13/2016,75,44,28,3
3,2,1,1,1,10001971,7/15/2016,7/21/2016,6,2,1,3
1,2,1,1,2,10001972,9/24/2016,10/16/2016,22,18,2,2
1,2,1,1,1,10001973,4/14/2016,8/29/2016,137,133,2,2
2,1,1,1,3,10001974,10/18/2016,10/26/2016,8,1,4,3
1,2,1,1,3,10001975,7/2/2016,10/3/2016,93,89,2,2
2,2,1,1,3,10001976,7/10/2016,7/21/2016,11,4,4,3
1,1,1,1,2,10001977,8/16/2016,10/18/2016,63,59,2,2
2,1,1,1,2,10001978,8/27/2016,12/14/2016,109,70,36,3
1,2,1,1,1,10001979,9/12/2016,12/14/2016,93,89,2,2
1,2,1,1,2,10001980,2/20/2016,11/3/2016,257,253,2,2
1,2,1,1,1,10001981,12/7/2016,12/20/2016,13,9,2,2
3,1,1,1,3,10001982,1/15/2016,12/11/2016,331,103,225,3
3,1,1,1,1,10001983,6/19/2016,7/22/2016,33,29,1,3
3,1,1,1,1,10001984,5/29/2016,9/12/2016,106,95,8,3
1,2,1,1,2,10001985,9/21/2016,11/22/2016,62,58,2,2
3,2,1,1,2,10001986,4/16/2016,12/11/2016,239,21,215,3
3,1,1,1,1,10001987,2/12/2016,4/2/2016,50,41,6,3
1,1,1,1,1,10001988,7/7/2016,12/8/2016,154,150,2,2
1,1,1,1,2,10001989,2/24/2016,8/10/2016,168,164,2,2
2,1,1,1,1,10001990,9/16/2016,9/25/2016,9,5,1,3
2,2,1,1,3,10001991,6/12/2016,12/23/2016,194,160,31,3
3,1,1,1,2,10001992,7/24/2016,9/11/2016,49,27,19,3
2,1,1,1,2,10001993,8/26/2016,11/19/2016,85,33,49,3
2,1,1,1,1,10001994,3/12/2016,12/3/2016,266,113,150,3
2,1,1,1,2,10001995,5/11/2016,12/26/2016,229,7,219,3
1,2,1,1,1,10001996,7/5/2016,10/25/2016,112,108,2,2
3,1,1,1,2,10001997,12/6/2016,12/8/2016,2,0,0,2
1,2,1,1,3,10001998,12/14/2016,12/31/2016,17,13,2,2
3,1,1,1,3,10001999,5/24/2016,6/30/2016,37,1,33,3
1,1,1,1,2,10002000,3/5/2016,8/6/2016,154,150,2,2
2,2,1,1,2,10002001,11/14/2016,11/17/2016,3,0,0,3
3,1,1,1,1,10002002,6/20/2016,8/16/2016,57,26,28,3
3,1,1,1,2,10002003,1/31/2016,12/31/2016,335,186,146,3
2,1,1,1,2,10002004,1/23/2016,5/24/2016,122,32,87,3
3,1,1,1,2,10002005,5/9/2016,9/15/2016,129,69,57,3
2,1,1,1,1,10002006,6/12/2016,10/21/2016,131,120,8,3
2,2,1,1,3,10002007,1/23/2016,2/18/2016,26,11,12,3
2,1,1,1,1,10002008,6/1/2016,8/3/2016,63,46,14,3
2,2,1,1,1,10002009,10/13/2016,12/8/2016,56,35,18,3
3,1,1,1,2,10002010,6/6/2016,7/27/2016,51,31,17,3
3,1,1,1,3,10002011,1/15/2016,2/11/2016,27,11,13,3
2,1,1,1,2,10002012,8/1/2016,8/10/2016,9,2,4,3
2,2,1,1,3,10002013,8/11/2016,12/23/2016,134,7,124,3
3,2,1,1,1,10002014,1/1/2016,12/17/2016,351,220,128,3
2,2,1,1,1,10002015,11/19/2016,12/7/2016,18,4,11,3
2,2,1,1,2,10002016,2/17/2016,9/9/2016,205,142,60,3
1,1,1,1,3,10002017,10/17/2016,10/31/2016,14,10,2,2
3,1,1,1,3,10002018,3/26/2016,8/13/2016,140,59,78,3
3,2,1,1,1,10002019,3/29/2016,7/31/2016,124,8,113,3
1,1,1,1,3,10002020,4/25/2016,8/25/2016,122,118,2,2
2,2,1,1,1,10002021,4/22/2016,8/15/2016,115,87,25,3
2,2,1,1,1,10002022,3/3/2016,4/6/2016,34,26,5,3
1,2,1,1,1,10002023,12/6/2016,12/16/2016,10,6,2,2
1,1,1,1,3,10002024,1/9/2016,7/28/2016,201,197,2,2
1,2,1,1,3,10002025,5/4/2016,10/11/2016,160,156,2,2
1,2,1,1,1,10002026,4/10/2016,5/2/2016,22,18,2,2
1,2,1,1,1,10002027,3/1/2016,7/21/2016,142,138,2,2
1,1,1,1,1,10002028,12/27/2016,12/31/2016,4,0,2,2
3,2,1,1,2,10002029,8/6/2016,11/29/2016,115,44,68,3
3,1,1,1,3,10002030,5/18/2016,7/29/2016,72,36,33,3
3,2,1,1,2,10002031,11/9/2016,11/15/2016,6,1,2,3
3,2,1,1,3,10002032,4/12/2016,6/24/2016,73,6,64,3
1,2,1,1,1,10002033,10/10/2016,10/31/2016,21,17,2,2
1,2,1,1,3,10002034,12/16/2016,12/28/2016,12,8,2,2
2,2,1,1,1,10002035,5/23/2016,12/25/2016,216,11,202,3
2,1,1,1,2,10002036,6/16/2016,12/16/2016,183,68,112,3
2,1,1,1,2,10002037,12/8/2016,12/23/2016,15,2,10,3
1,1,1,1,3,10002038,5/16/2016,8/19/2016,95,91,2,2
3,1,1,1,2,10002039,7/15/2016,10/30/2016,107,74,30,3
1,2,1,1,1,10002040,10/10/2016,11/15/2016,36,32,2,2
1,1,1,1,2,10002041,2/16/2016,5/1/2016,75,71,2,2
2,1,1,1,1,10002042,5/5/2016,9/2/2016,120,86,31,3
3,1,1,1,2,10002043,6/8/2016,11/29/2016,174,137,34,3
2,2,1,1,1,10002044,2/27/2016,3/3/2016,5,0,2,3
