Session ID,DateTime Stamp,IP Address,Advertisement ID Viewed,Product ID Viewed,Information Link ID Viewed,Product ID Added to Cart,Product ID Purchased,Payment Method,User Has Account,First Time Buyer,Repeat Buyer,Coupon Used,Mobile Device Used,Dollar Amount,Dollar Amount Sold,Sex,Age Range,Married,Ethnic,Employed,Student,Education,Income Range,Gift Card Used,Purchased as Gift,Occupation,Own Home,Hobby/Interest,Health
0000000001,8/27/2018 10:09,10.1.84.1,Coconut oil,Fairy lights,Contact Us,3D printers,The charcoal face mask,MasterCard,NO,YES,YES,NO,YES,769.00,752.00,Female,18-24 years old,Separated,Native Americans and Alaska Natives,YES,NO,,100001 to 150000,YES,YES,Management professional and related,YES,Other,Health
0000000001,8/27/2018 10:09,10.1.85.1,Fairy lights,Welcome,Your Account,Matcha Powder,Liquid phone cases,MasterCard,NO,NO,NO,YES,NO,571.00,938.00,Male,18-24 years old,Separated,Asian Americans,NO,NO,Bachelor’s degree,150001 to 200000,YES,NO,Natural resources construction and maintenance,NO,Gourmet/fine food,Health
0000000001,8/27/2018 10:09,10.1.86.1,Fairy lights,Fitness trackers,Mission,Phone power banks,Fitness trackers,Gift Card,YES,NO,NO,NO,NO,568.00,507.00,Female,25-34 years old,Widowed,Hispanic and Latino Americans,NO,NO,,50001 to 75000,YES,YES,Service,YES,Recreational vehicles,Health
0000000001,8/27/2018 10:09,10.1.87.1,Fairy lights,Drones,Your Recommendations,Coconut oil,Fairy lights,Debit,NO,YES,NO,YES,NO,290.00,235.00,Female,12-17 years old,Widowed,Middle Easterners and North Africans,YES,NO,,30001 to 50000,YES,YES,Service,YES,Compact discs,Health
0000000001,8/27/2018 10:09,10.1.88.1,Liquid phone cases,Fitness trackers,Deal of The Day,Waterproof phone cases,Wood frame sunglasses,MasterCard,YES,NO,NO,NO,YES,508.00,485.00,Male,55-64 years old,Married or domestic partnership,Hispanic and Latino Americans,YES,NO,Master’s degree,50001 to 75000,YES,NO,Production transportation and material moving,NO,Bible/devotional reading,Health
0000000001,8/27/2018 10:09,10.1.89.1,Fairy lights,Coconut oil,Shipping,Bluetooth speakers,Welcome,MasterCard,NO,NO,YES,YES,YES,829.00,593.00,Male,12-17 years old,Single never married,Middle Easterners and North Africans,NO,NO,Some high school no diploma,100001 to 150000,NO,YES,Sales and office,NO,Charities/volunteer work,Health
0000000001,8/27/2018 10:09,10.1.90.1,Liquid phone cases,The charcoal face mask,Help,Welcome,Waterproof phone cases,MasterCard,YES,YES,NO,YES,YES,771.00,341.00,Female,25-34 years old,Married or domestic partnership,Asian Americans,NO,YES,Trade/technical/vocational training,50001 to 75000,YES,YES,Sales and office,YES,Money making opportunities,Health
0000000001,8/27/2018 10:09,10.1.91.1,Welcome,Enamel pins,Shipping,Enamel pins,Matcha Powder,Gift Card,NO,NO,YES,NO,YES,180.00,716.00,Female,55-64 years old,Married or domestic partnership,Native Americans and Alaska Natives,YES,NO,Professional degree,0 - 30000,NO,NO,Natural resources construction and maintenance,YES,Watching sports on TV,Health
0000000001,8/27/2018 10:09,10.1.92.1,Fitness trackers,Baby products,Your Account,Baby products,Bluetooth speakers,Visa,NO,NO,YES,YES,YES,189.00,246.00,Female,12-17 years old,Divorced,Middle Easterners and North Africans,NO,NO,Associate degree,200001 and above,NO,NO,Production transportation and material moving,NO,Book reading,Health
0000000001,8/27/2018 10:09,10.1.93.1,Waterproof phone cases,Liquid phone cases,Your Orders,Gluten-free products,Baby products,PayPal,YES,NO,YES,YES,YES,274.00,109.00,Female,12-17 years old,Single never married,Black and African Americans,YES,YES,Associate degree,100001 to 150000,YES,NO,Production transportation and material moving,NO,Do-it-Yourself/workshop,Health
0000000001,8/27/2018 10:09,10.1.94.1,Baby products,Baby products,Deal of The Day,Welcome,The charcoal face mask,MasterCard,YES,NO,NO,NO,YES,723.00,306.00,Male,55-64 years old,Married or domestic partnership,Black and African Americans,YES,NO,Bachelor’s degree,50001 to 75000,NO,NO,Natural resources construction and maintenance,NO,Stereo/records and tapes,Health
0000000001,8/27/2018 10:09,10.1.95.1,Gluten-free products,Fairy lights,About,Liquid phone cases,Waterproof phone cases,MasterCard,NO,YES,YES,YES,YES,105.00,16.00,Female,35-44 years old,Single never married,Hispanic and Latino Americans,NO,NO,Bachelor’s degree,200001 and above,NO,YES,Service,NO,Outdoor gardening,Health
0000000001,8/27/2018 10:09,10.1.96.1,Liquid phone cases,3D printers,Mission,Fitness trackers,Matcha Powder,Visa,YES,YES,YES,YES,YES,30.00,869.00,Female,55-64 years old,Separated,White and European Americans,NO,NO,Doctorate degree,150001 to 200000,YES,NO,Sales and office,YES,Charities/volunteer work,Health
0000000001,8/27/2018 10:09,10.1.97.1,Fairy lights,Liquid phone cases,Your Account,Baby products,Wood frame sunglasses,Gift Card,YES,NO,NO,YES,NO,778.00,991.00,Male,55-64 years old,Single never married,Black and African Americans,NO,YES,Master’s degree,50001 to 75000,NO,NO,Natural resources construction and maintenance,YES,Stereo/records and tapes,Health
0000000001,8/27/2018 10:09,10.1.98.1,Phone power banks,The charcoal face mask,Your List,Matcha Powder,Baby products,MasterCard,NO,NO,YES,NO,NO,877.00,850.00,Female,55-64 years old,Divorced,White and European Americans,NO,YES,Master’s degree,75001 to 100000,YES,NO,Sales and office,NO,Foreign travel,Health
0000000001,8/27/2018 10:09,10.1.99.1,Baby products,Welcome,Deal of The Day,Drones,Wood frame sunglasses,MasterCard,NO,NO,YES,NO,YES,418.00,276.00,Male,55-64 years old,Separated,White and European Americans,YES,NO,,0 - 30000,NO,NO,Sales and office,NO,Coin/stamp collecting,Health
0000000001,8/27/2018 10:09,10.1.100.1,Wood frame sunglasses,The charcoal face mask,Legal Disclaimer,Phone power banks,Liquid phone cases,Debit,NO,YES,YES,NO,NO,56.00,123.00,Male,45-54 years old,Separated,Middle Easterners and North Africans,NO,YES,Associate degree,100001 to 150000,YES,YES,Natural resources construction and maintenance,YES,Video cassette recordings,Health
0000000001,8/27/2018 10:09,10.1.101.1,Phone power banks,Drones,Contact Us,Phone power banks,Wood frame sunglasses,Visa,YES,NO,YES,YES,YES,938.00,444.00,Male,12-17 years old,Single never married,Asian Americans,NO,YES,Professional degree,75001 to 100000,YES,YES,Sales and office,YES,Fashion clothing,Health
0000000001,8/27/2018 10:09,10.1.102.1,Baby products,Waterproof phone cases,Cart,Welcome,Enamel pins,Gift Card,YES,NO,NO,YES,NO,646.00,338.00,Female,Under 12 years old,Divorced,Middle Easterners and North Africans,NO,YES,Professional degree,0 - 30000,YES,YES,Service,YES,Coin/stamp collecting,Health
0000000001,8/27/2018 10:09,10.1.103.1,Phone power banks,Fitness trackers,Deal of The Day,Baby products,Welcome,MasterCard,YES,NO,YES,YES,NO,688.00,932.00,Female,12-17 years old,Married or domestic partnership,Hispanic and Latino Americans,YES,YES,Nursery school to 8th grade,50001 to 75000,YES,YES,Sales and office,YES,Self improvement,Health
0000000001,8/27/2018 10:09,10.1.104.1,Phone power banks,Enamel pins,Returns,Fairy lights,Coconut oil,Debit,YES,YES,YES,NO,NO,492.00,742.00,Female,65-74 years old,Divorced,Native Americans and Alaska Natives,YES,YES,Nursery school to 8th grade,30001 to 50000,YES,NO,Service,NO,Money making opportunities,Health
0000000001,8/27/2018 10:09,10.1.105.1,Phone power banks,Bluetooth speakers,Returns,Mens fashion accessories,Welcome,Visa,YES,NO,YES,YES,NO,740.00,957.00,Female,25-34 years old,Single never married,White and European Americans,YES,NO,,150001 to 200000,NO,NO,Sales and office,YES,Money making opportunities,Health
0000000001,8/27/2018 10:09,10.1.106.1,Liquid phone cases,Drones,Your Orders,Fairy lights,The charcoal face mask,Gift Card,NO,NO,YES,NO,YES,67.00,536.00,Male,55-64 years old,Widowed,Native Hawaiians and other Pacific Islanders,YES,NO,Nursery school to 8th grade,100001 to 150000,YES,NO,Management professional and related,YES,Sewing,Health
0000000001,8/27/2018 10:09,10.1.107.1,Fitness trackers,Bluetooth speakers,Help,Welcome,Baby products,PayPal,YES,NO,YES,YES,YES,26.00,161.00,Female,75 years or older,Married or domestic partnership,Middle Easterners and North Africans,NO,NO,Trade/technical/vocational training,200001 and above,NO,YES,Natural resources construction and maintenance,NO,Compact discs,Health
0000000001,8/27/2018 10:09,10.1.108.1,The charcoal face mask,Coconut oil,Shipping,Waterproof phone cases,Fitness trackers,Gift Card,NO,NO,NO,NO,YES,605.00,916.00,Female,25-34 years old,Divorced,Hispanic and Latino Americans,YES,NO,Trade/technical/vocational training,150001 to 200000,YES,NO,Natural resources construction and maintenance,YES,Other,Health
0000000001,8/27/2018 10:09,10.1.109.1,Phone power banks,Gluten-free products,Deal of The Day,Gluten-free products,The charcoal face mask,Visa,YES,YES,NO,NO,NO,686.00,271.00,Male,55-64 years old,Widowed,Hispanic and Latino Americans,YES,NO,Professional degree,50001 to 75000,YES,NO,Management professional and related,NO,Do-it-Yourself/workshop,Health
0000000001,8/27/2018 10:09,10.1.110.1,Wood frame sunglasses,3D printers,Your Orders,The charcoal face mask,The charcoal face mask,PayPal,YES,NO,YES,YES,NO,442.00,600.00,Female,75 years or older,Divorced,Native Americans and Alaska Natives,YES,YES,Trade/technical/vocational training,150001 to 200000,YES,NO,Natural resources construction and maintenance,NO,Bible/devotional reading,Health
0000000001,8/27/2018 10:09,10.1.111.1,Welcome,Wood frame sunglasses,About,Drones,Waterproof phone cases,PayPal,NO,NO,NO,YES,NO,64.00,24.00,Male,25-34 years old,Separated,White and European Americans,YES,NO,Nursery school to 8th grade,30001 to 50000,NO,YES,Production transportation and material moving,NO,Crafts,Health
0000000001,8/27/2018 10:09,10.1.112.1,Fairy lights,Coconut oil,Your Recommendations,Fairy lights,Liquid phone cases,Debit,NO,YES,NO,NO,YES,727.00,475.00,Male,55-64 years old,Separated,Asian Americans,NO,YES,Professional degree,30001 to 50000,YES,NO,Management professional and related,YES,Compact discs,Health
0000000001,8/27/2018 10:09,10.1.113.1,Mens fashion accessories,Waterproof phone cases,Mission,Gluten-free products,Phone power banks,MasterCard,YES,NO,YES,NO,YES,319.00,393.00,Male,45-54 years old,Widowed,White and European Americans,NO,NO,No schooling completed,150001 to 200000,NO,YES,Management professional and related,YES,Other,Health
0000000001,8/27/2018 10:09,10.1.114.1,Coconut oil,Drones,Legal Disclaimer,Wood frame sunglasses,Coconut oil,MasterCard,YES,NO,YES,YES,NO,538.00,401.00,Female,25-34 years old,Single never married,Native Americans and Alaska Natives,YES,NO,No schooling completed,100001 to 150000,NO,NO,Sales and office,NO,Needlework/knitting,Health
0000000001,8/27/2018 10:09,10.1.115.1,The charcoal face mask,Fairy lights,Deal of The Day,Bluetooth speakers,Matcha Powder,Debit,YES,NO,YES,NO,NO,478.00,161.00,Female,65-74 years old,Separated,Black and African Americans,NO,NO,Professional degree,200001 and above,NO,YES,Natural resources construction and maintenance,NO,Stereo/records and tapes,Health
0000000001,8/27/2018 10:09,10.1.116.1,Fairy lights,Fitness trackers,Your Account,Gluten-free products,Mens fashion accessories,Visa,NO,YES,YES,NO,YES,909.00,595.00,Female,35-44 years old,Separated,Asian Americans,YES,YES,,75001 to 100000,NO,YES,Natural resources construction and maintenance,YES,Foreign travel,Health
0000000001,8/27/2018 10:09,10.1.117.1,Baby products,Gluten-free products,Your List,Bluetooth speakers,3D printers,Debit,NO,NO,YES,YES,YES,222.00,397.00,Female,45-54 years old,Separated,Black and African Americans,YES,YES,Master’s degree,50001 to 75000,NO,YES,Management professional and related,YES,Self improvement,Health
0000000001,8/27/2018 10:09,10.1.118.1,Fairy lights,Phone power banks,Cart,Liquid phone cases,Wood frame sunglasses,MasterCard,NO,NO,NO,NO,NO,305.00,211.00,Female,45-54 years old,Widowed,Hispanic and Latino Americans,YES,YES,Associate degree,150001 to 200000,NO,YES,Management professional and related,YES,Bicycling/running,Health
0000000001,8/27/2018 10:09,10.1.119.1,Drones,Mens fashion accessories,Deal of The Day,3D printers,Liquid phone cases,Debit,YES,NO,NO,YES,YES,823.00,348.00,Female,Under 12 years old,Divorced,Native Americans and Alaska Natives,YES,NO,Some high school no diploma,30001 to 50000,YES,YES,Service,NO,Other,Health
0000000001,8/27/2018 10:09,10.1.120.1,The charcoal face mask,Matcha Powder,Help,Welcome,3D printers,Debit,NO,YES,YES,NO,YES,819.00,205.00,Male,18-24 years old,Married or domestic partnership,Asian Americans,NO,NO,Master’s degree,100001 to 150000,YES,NO,Natural resources construction and maintenance,YES,Art/antiques,Health
0000000001,8/27/2018 10:09,10.1.121.1,Wood frame sunglasses,Fitness trackers,About,The charcoal face mask,Waterproof phone cases,MasterCard,NO,YES,YES,YES,NO,934.00,576.00,Male,35-44 years old,Married or domestic partnership,Black and African Americans,NO,YES,Professional degree,75001 to 100000,YES,NO,Sales and office,YES,Wildlife/environment issues,Health
0000000001,8/27/2018 10:09,10.1.122.1,Fitness trackers,Coconut oil,Mission,Wood frame sunglasses,Waterproof phone cases,PayPal,YES,NO,YES,YES,YES,511.00,363.00,Female,55-64 years old,Single never married,Middle Easterners and North Africans,YES,YES,No schooling completed,30001 to 50000,YES,NO,Sales and office,NO,Health foods/vitamins,Health
0000000001,8/27/2018 10:09,10.1.123.1,Welcome,Welcome,Returns,Bluetooth speakers,Bluetooth speakers,MasterCard,NO,NO,YES,NO,NO,676.00,795.00,Female,35-44 years old,Divorced,Asian Americans,NO,YES,Professional degree,0 - 30000,YES,YES,Service,NO,Wildlife/environment issues,Health
0000000001,8/27/2018 10:09,10.1.124.1,Baby products,Matcha Powder,Help,Drones,Wood frame sunglasses,Visa,NO,NO,YES,YES,NO,898.00,418.00,Male,55-64 years old,Married or domestic partnership,Asian Americans,NO,NO,Master’s degree,50001 to 75000,NO,YES,Management professional and related,NO,Watching sports on TV,Health
0000000001,8/27/2018 10:09,10.1.125.1,Coconut oil,Coconut oil,Deal of The Day,Waterproof phone cases,Mens fashion accessories,PayPal,NO,NO,YES,YES,YES,570.00,833.00,Female,45-54 years old,Married or domestic partnership,Hispanic and Latino Americans,NO,NO,,30001 to 50000,YES,NO,Service,YES,Book reading,Health
0000000001,8/27/2018 10:09,10.1.126.1,Mens fashion accessories,Phone power banks,Cart,Baby products,Welcome,Gift Card,NO,YES,YES,YES,YES,269.00,702.00,Female,Under 12 years old,Widowed,Black and African Americans,NO,YES,,50001 to 75000,NO,NO,Production transportation and material moving,NO,Wildlife/environment issues,Health
0000000001,8/27/2018 10:09,10.1.127.1,Gluten-free products,3D printers,Deal of The Day,Coconut oil,Drones,Debit,NO,NO,YES,NO,NO,593.00,238.00,Female,18-24 years old,Divorced,Native Hawaiians and other Pacific Islanders,NO,NO,Trade/technical/vocational training,75001 to 100000,NO,YES,Natural resources construction and maintenance,YES,Self improvement,Health
0000000001,8/27/2018 10:09,10.1.128.1,3D printers,The charcoal face mask,Contact Us,Enamel pins,Wood frame sunglasses,Debit,NO,NO,YES,NO,YES,400.00,217.00,Female,55-64 years old,Widowed,White and European Americans,NO,NO,Some high school no diploma,0 - 30000,NO,YES,Natural resources construction and maintenance,NO,Bible/devotional reading,Health
0000000001,8/27/2018 10:09,10.1.129.1,Enamel pins,Bluetooth speakers,Your Orders,Matcha Powder,Coconut oil,Gift Card,YES,YES,NO,NO,NO,998.00,125.00,Male,55-64 years old,Married or domestic partnership,Asian Americans,YES,YES,Some high school no diploma,100001 to 150000,YES,NO,Management professional and related,YES,Bible/devotional reading,Health
0000000001,8/27/2018 10:09,10.1.130.1,Welcome,Fairy lights,Your Orders,Fairy lights,Enamel pins,PayPal,YES,NO,YES,NO,NO,17.00,285.00,Female,18-24 years old,Married or domestic partnership,White and European Americans,NO,YES,Associate degree,100001 to 150000,YES,YES,Production transportation and material moving,NO,Bible/devotional reading,Health
0000000001,8/27/2018 10:09,10.1.131.1,Wood frame sunglasses,Phone power banks,Your List,3D printers,Baby products,Debit,NO,NO,YES,NO,YES,845.00,250.00,Male,65-74 years old,Married or domestic partnership,Hispanic and Latino Americans,NO,NO,Bachelor’s degree,150001 to 200000,NO,NO,Management professional and related,NO,Bible/devotional reading,Health
0000000001,8/27/2018 10:09,10.1.132.1,Waterproof phone cases,Mens fashion accessories,Your Orders,Matcha Powder,The charcoal face mask,PayPal,YES,YES,NO,YES,YES,821.00,660.00,Male,25-34 years old,Widowed,Hispanic and Latino Americans,NO,YES,,50001 to 75000,YES,NO,Natural resources construction and maintenance,YES,Bicycling/running,Health
0000000001,8/27/2018 10:09,10.1.133.1,Coconut oil,3D printers,Your Recommendations,Mens fashion accessories,Enamel pins,Debit,YES,YES,YES,YES,YES,655.00,346.00,Female,55-64 years old,Married or domestic partnership,Native Hawaiians and other Pacific Islanders,YES,YES,Doctorate degree,30001 to 50000,NO,NO,Production transportation and material moving,NO,Self improvement,Health
0000000001,8/27/2018 10:09,10.1.134.1,Bluetooth speakers,Gluten-free products,Your List,Wood frame sunglasses,Welcome,Gift Card,NO,NO,YES,NO,YES,846.00,820.00,Female,45-54 years old,Widowed,White and European Americans,NO,YES,Professional degree,200001 and above,NO,NO,Production transportation and material moving,YES,Health foods/vitamins,Health
0000000001,8/27/2018 10:09,10.1.135.1,Mens fashion accessories,The charcoal face mask,About,Welcome,Baby products,Gift Card,NO,YES,YES,NO,YES,66.00,548.00,Male,35-44 years old,Divorced,Black and African Americans,NO,YES,Some high school no diploma,50001 to 75000,NO,NO,Management professional and related,NO,Health foods/vitamins,Health
0000000001,8/27/2018 10:09,10.1.136.1,The charcoal face mask,3D printers,Deal of The Day,Matcha Powder,Fairy lights,Debit,NO,NO,YES,YES,NO,142.00,183.00,Male,55-64 years old,Married or domestic partnership,Black and African Americans,YES,NO,,100001 to 150000,YES,YES,Service,NO,Sewing,Health
0000000001,8/27/2018 10:09,10.1.137.1,Coconut oil,Coconut oil,Deal of The Day,Coconut oil,Liquid phone cases,Debit,NO,NO,NO,NO,YES,189.00,508.00,Male,65-74 years old,Single never married,Middle Easterners and North Africans,YES,NO,Bachelor’s degree,50001 to 75000,YES,NO,Production transportation and material moving,NO,Gourmet/fine food,Health
