Session ID,DateTime Stamp,IP Address,Advertisement ID Viewed,Product ID Viewed,Information Link ID Viewed,Product ID Added to Cart,Product ID Purchased,Payment Method,User Has Account,First Time Buyer,Repeat Buyer,Coupon Used,Mobile Device Used,Dollar Amount,Dollar Amount Sold,Sex,Age Range,Married,Ethnic,Employed,Student,Education,Income Range,Gift Card Used,Purchased as Gift,Occupation,Own Home,Hobby/Interest,Health
8552,8/27/2018 10:09,10.1.182.1,16,6,10,1,16,5,2,2,1,2,1,929,648,1,2,1,5,2,2,8,5,1,2,3,2,20,
7632,8/27/2018 10:09,10.1.183.1,14,1,11,8,15,5,2,2,2,2,1,148,571,1,5,4,3,2,1,10,3,1,2,2,1,18,
7937,8/27/2018 10:09,10.1.184.1,9,13,8,16,3,5,2,2,2,1,2,261,629,2,7,1,6,1,1,6,2,1,1,3,2,10,
6490,8/27/2018 10:09,10.1.185.1,14,9,5,4,13,4,1,2,1,2,2,30,96,2,1,5,3,1,1,1,6,2,1,3,1,14,
4798,8/27/2018 10:09,10.1.186.1,6,14,11,12,15,1,2,1,1,1,1,239,966,2,4,4,7,2,2,2,6,2,1,4,2,9,
3658,8/27/2018 10:09,10.1.187.1,5,2,5,4,16,4,2,2,2,2,2,666,535,1,6,3,3,1,2,5,7,2,1,3,2,4,
9193,8/27/2018 10:09,10.1.188.1,9,11,10,12,15,2,2,1,1,2,1,839,351,2,4,2,6,1,1,6,6,1,1,1,1,6,
5002,8/27/2018 10:09,10.1.189.1,3,15,2,3,2,5,2,1,2,1,1,99,905,2,3,2,7,1,2,3,5,1,2,5,2,4,
6996,8/27/2018 10:09,10.1.190.1,4,9,11,3,2,2,1,1,1,2,1,880,787,1,7,3,5,2,1,11,5,1,2,1,1,5,
6186,8/27/2018 10:09,10.1.191.1,5,11,11,10,13,3,2,2,1,2,1,662,374,2,9,1,7,2,1,1,5,2,1,5,1,17,
782,8/27/2018 10:09,10.1.192.1,8,11,2,5,11,1,2,1,2,1,1,495,695,2,1,1,3,1,1,9,6,1,2,1,1,15,
1849,8/27/2018 10:09,10.1.193.1,3,4,3,14,1,2,2,2,1,2,2,881,105,1,7,3,3,2,1,7,3,2,1,1,2,25,
5587,8/27/2018 10:09,10.1.194.1,2,8,10,14,11,4,2,2,1,1,2,441,279,2,3,1,3,1,2,5,1,2,1,4,2,24,
6494,8/27/2018 10:09,10.1.195.1,11,6,13,10,3,5,1,1,1,1,2,582,459,1,5,3,2,2,2,4,4,2,1,2,1,7,
6585,8/27/2018 10:09,10.1.196.1,16,15,7,1,7,3,1,2,2,1,1,21,325,1,2,1,3,2,1,6,5,2,2,5,1,18,
940,8/27/2018 10:09,10.1.197.1,13,14,4,16,13,1,1,1,2,2,2,855,968,2,2,1,3,1,1,10,5,2,2,1,1,14,
6260,8/27/2018 10:09,10.1.198.1,1,13,12,9,12,5,1,2,2,1,2,915,891,2,4,4,3,2,2,5,6,1,1,5,1,3,
9931,8/27/2018 10:09,10.1.199.1,6,15,8,11,10,1,2,2,2,2,2,682,884,2,4,4,1,2,1,11,2,1,1,2,1,2,
7147,8/27/2018 10:09,10.1.200.1,10,2,3,3,6,4,2,2,1,2,1,650,854,2,2,3,5,2,1,10,7,2,2,4,2,6,
3987,8/27/2018 10:09,10.1.201.1,15,15,11,9,16,1,1,2,1,2,1,649,626,2,6,2,7,2,1,9,4,2,1,2,1,4,
3177,8/27/2018 10:09,10.1.202.1,17,16,7,6,6,2,2,2,2,1,2,924,30,1,7,5,4,1,2,7,3,2,2,2,1,4,
388,8/27/2018 10:09,10.1.203.1,12,8,12,7,1,1,2,2,2,2,2,815,873,1,2,3,6,1,1,6,5,1,1,5,2,28,
728,8/27/2018 10:09,10.1.204.1,14,1,7,2,1,5,1,1,1,1,2,708,321,2,5,1,6,2,1,3,2,1,2,3,1,25,
1393,8/27/2018 10:09,10.1.205.1,12,6,12,8,9,4,1,2,1,2,1,755,706,2,4,1,3,1,2,4,5,1,2,4,1,16,
5908,8/27/2018 10:09,10.1.206.1,8,15,7,2,12,4,1,1,1,1,2,483,436,1,9,3,1,2,1,3,6,2,1,2,2,19,
7965,8/27/2018 10:09,10.1.207.1,6,10,6,15,12,1,2,1,1,2,1,585,506,1,4,2,5,2,2,8,6,1,1,4,1,26,
899,8/27/2018 10:09,10.1.208.1,13,12,9,14,8,5,2,1,1,2,2,750,540,1,3,5,4,1,1,1,3,2,1,2,2,14,
8102,8/27/2018 10:09,10.1.209.1,8,12,8,7,6,5,2,2,1,1,1,724,182,2,3,1,2,2,1,2,4,1,1,3,2,20,
720,8/27/2018 10:09,10.1.210.1,8,1,7,8,13,5,2,2,1,1,2,531,732,1,7,1,4,2,2,8,7,1,1,4,1,22,
8310,8/27/2018 10:09,10.1.211.1,16,8,4,6,8,3,1,2,1,1,2,993,546,1,7,2,5,1,1,9,6,2,2,3,1,16,
4556,8/27/2018 10:09,10.1.212.1,14,16,7,14,8,5,2,2,1,1,1,747,64,1,2,2,6,2,2,9,4,1,1,1,2,9,
1684,8/27/2018 10:09,10.1.213.1,13,12,3,10,16,4,2,2,1,2,1,319,726,2,7,2,2,2,2,7,1,1,1,1,2,16,
3987,8/27/2018 10:09,10.1.214.1,16,6,8,13,11,5,1,2,1,1,1,792,521,1,4,5,2,1,2,8,1,2,2,3,1,9,
8034,8/27/2018 10:09,10.1.215.1,1,10,4,2,5,3,1,1,1,2,1,822,386,1,3,3,6,1,1,9,2,1,2,2,2,18,
4766,8/27/2018 10:09,10.1.216.1,9,6,8,2,1,1,2,2,1,2,2,928,199,1,6,4,7,2,1,7,5,1,1,1,2,21,
6619,8/27/2018 10:09,10.1.217.1,6,6,3,13,6,1,2,1,1,1,1,607,745,1,3,1,1,2,1,5,6,2,1,1,1,8,
8598,8/27/2018 10:09,10.1.218.1,1,14,12,13,15,3,1,2,2,2,2,904,467,1,9,1,2,2,1,2,1,2,2,1,2,4,
496,8/27/2018 10:09,10.1.219.1,10,2,8,15,13,3,2,2,2,2,1,505,876,2,6,3,2,2,2,11,1,1,1,4,1,4,
5179,8/27/2018 10:09,10.1.220.1,15,12,11,14,6,1,2,2,1,1,1,901,617,1,6,4,7,1,2,1,4,1,2,3,2,26,
1628,8/27/2018 10:09,10.1.221.1,1,4,4,13,5,5,1,2,2,2,1,99,932,2,9,3,4,2,1,7,3,1,2,2,1,8,
5337,8/27/2018 10:09,10.1.222.1,9,1,6,12,9,2,2,2,2,2,2,752,142,2,3,4,2,2,1,4,7,1,2,2,2,21,
4511,8/27/2018 10:09,10.1.223.1,5,16,2,17,3,3,1,1,1,2,1,700,578,2,3,1,1,1,2,6,2,2,1,1,2,12,
265,8/27/2018 10:09,10.1.224.1,3,3,11,13,9,2,2,1,2,2,1,179,268,2,3,3,6,1,1,5,7,1,1,5,2,14,
9694,8/27/2018 10:09,10.1.225.1,2,2,5,7,9,5,1,1,1,2,2,666,979,2,1,2,6,2,2,11,7,1,2,4,2,10,
142,8/27/2018 10:09,10.1.226.1,17,16,6,10,17,4,1,2,1,2,1,968,301,1,7,2,2,1,2,6,7,2,1,1,1,11,
2435,8/27/2018 10:09,10.1.227.1,2,14,7,9,9,4,1,2,2,1,1,825,754,1,2,5,4,1,1,9,5,1,2,5,2,12,
8970,8/27/2018 10:09,10.1.228.1,9,10,2,4,13,2,1,2,2,2,1,545,746,2,4,4,2,1,1,1,6,1,1,1,2,28,
3811,8/27/2018 10:09,10.1.229.1,3,4,11,17,14,2,1,2,2,2,2,893,946,2,9,3,7,1,1,6,7,2,2,2,1,1,
9440,8/27/2018 10:09,10.1.230.1,8,8,6,1,12,4,1,2,2,2,2,26,445,1,3,3,1,2,2,3,2,2,2,4,2,20,
7897,8/27/2018 10:09,10.1.231.1,13,13,9,8,15,5,1,1,1,1,2,657,792,2,5,4,4,1,2,11,5,1,1,3,1,13,
3950,8/27/2018 10:09,10.1.232.1,14,5,8,13,3,3,2,1,2,2,1,124,84,2,5,5,2,1,1,10,1,1,2,1,1,14,
8784,8/27/2018 10:09,10.1.233.1,17,11,6,1,15,3,2,1,2,2,2,652,954,2,5,2,6,1,2,7,3,2,1,3,1,28,
8207,8/27/2018 10:09,10.1.234.1,15,5,8,7,6,3,1,2,1,2,1,178,721,1,2,3,2,2,2,2,3,1,2,4,1,9,
399,8/27/2018 10:09,10.1.235.1,8,2,5,14,6,5,2,1,2,1,1,182,11,1,4,1,1,1,2,11,3,2,2,2,1,2,
8660,8/27/2018 10:09,10.1.236.1,12,10,9,10,15,2,2,1,2,2,2,108,93,2,8,4,6,2,2,7,1,1,2,3,2,4,
9699,8/27/2018 10:09,10.1.237.1,3,15,12,12,5,1,1,2,2,2,2,370,320,2,2,1,6,2,2,4,2,1,1,4,1,3,
7410,8/27/2018 10:09,10.1.238.1,8,7,8,9,8,5,2,2,1,2,1,379,539,2,3,1,3,1,1,9,3,1,1,4,2,18,
3774,8/27/2018 10:09,10.1.239.1,8,1,8,14,13,4,2,2,2,1,2,900,305,1,6,3,5,1,2,8,5,1,1,3,2,28,
544,8/27/2018 10:09,10.1.240.1,8,7,12,15,5,3,2,1,1,2,2,979,40,2,8,2,7,2,2,1,4,2,2,4,1,25,
8984,8/27/2018 10:09,10.1.241.1,9,4,2,2,12,2,2,1,2,1,1,912,937,1,1,2,4,2,1,8,3,2,1,1,1,22,
4878,8/27/2018 10:09,10.1.242.1,4,15,5,1,11,3,1,2,1,1,2,633,383,1,3,3,4,2,2,8,7,2,2,1,2,23,
5420,8/27/2018 10:09,10.1.243.1,13,17,13,8,8,5,2,2,2,2,2,375,274,2,9,5,3,1,1,7,7,1,1,2,2,8,
4231,8/27/2018 10:09,10.1.244.1,8,6,10,6,9,5,2,2,1,2,1,744,647,2,2,1,6,2,1,10,5,1,1,1,2,17,
5674,8/27/2018 10:09,10.1.245.1,10,15,1,3,8,2,2,2,1,2,1,419,540,2,5,5,4,1,2,2,2,2,1,2,2,14,
2182,8/27/2018 10:09,10.1.246.1,12,10,3,10,16,1,1,1,2,1,2,658,976,2,7,1,7,1,2,9,2,1,1,5,1,26,
4230,8/27/2018 10:09,10.1.247.1,12,16,8,16,8,4,1,1,2,1,2,550,478,1,9,3,7,2,1,1,3,2,1,5,2,8,
884,8/27/2018 10:09,10.1.248.1,1,15,3,2,9,4,1,1,2,1,2,541,132,1,8,3,2,1,2,10,7,1,2,1,2,10,
9999,8/27/2018 10:09,10.1.249.1,5,2,6,7,9,5,2,1,2,2,1,178,907,2,4,3,7,2,2,8,4,1,1,1,1,11,
716,8/27/2018 10:09,10.1.250.1,13,7,6,17,12,3,1,2,1,2,1,848,24,1,6,2,6,1,1,8,3,2,2,2,1,22,
2484,8/27/2018 10:09,10.1.251.1,16,1,4,17,4,4,2,1,1,2,1,20,104,1,7,2,5,1,2,1,7,2,1,5,2,9,
7928,8/27/2018 10:09,10.1.252.1,4,17,9,9,4,4,1,1,2,1,1,433,102,2,9,5,1,1,1,9,7,2,2,4,2,27,
539,8/27/2018 10:09,10.1.253.1,3,13,1,1,13,3,2,1,2,2,1,341,554,2,1,2,5,2,2,2,7,1,2,3,1,18,
5003,8/27/2018 10:09,10.1.254.1,1,9,12,13,11,3,1,2,1,1,1,525,620,2,4,2,3,1,2,4,3,2,2,2,2,26,
2342,8/27/2018 10:09,10.1.255.1,4,10,11,13,10,3,2,2,1,2,2,15,751,1,4,3,2,1,1,5,2,1,1,1,1,28,
2715,8/27/2018 10:09,10.1.256.1,12,8,7,6,14,2,2,2,1,2,1,436,840,1,4,5,5,2,2,11,2,2,2,5,1,17,
1306,8/27/2018 10:09,10.1.257.1,5,3,4,9,11,1,1,2,2,2,2,406,617,1,9,3,2,2,2,1,4,2,1,1,2,21,
5062,8/27/2018 10:09,10.1.258.1,8,4,11,15,1,4,1,2,1,2,1,234,56,1,2,2,3,2,1,9,4,2,2,5,1,12,
2299,8/27/2018 10:09,10.1.259.1,7,14,6,1,15,3,1,1,1,2,1,938,700,1,4,4,4,1,2,1,4,2,2,2,2,1,
7341,8/27/2018 10:09,10.1.260.1,14,12,3,15,6,4,1,2,2,1,1,829,369,1,2,2,2,1,1,1,5,2,2,4,2,21,
6121,8/27/2018 10:09,10.1.261.1,10,13,2,5,15,5,1,1,2,1,1,992,871,2,5,1,3,1,1,4,5,2,2,1,1,20,
1557,8/27/2018 10:09,10.1.262.1,7,9,4,11,4,2,2,2,1,2,1,777,834,2,9,2,2,1,2,9,1,2,1,4,1,27,
7215,8/27/2018 10:09,10.1.263.1,13,8,1,16,13,5,1,1,2,2,2,386,405,1,2,4,3,2,2,8,5,2,2,1,2,26,
6275,8/27/2018 10:09,10.1.264.1,9,12,4,1,8,2,2,2,2,2,2,568,108,2,6,2,2,1,2,8,3,1,2,4,2,24,
5486,8/27/2018 10:09,10.1.265.1,6,9,8,3,1,5,1,2,1,2,2,426,49,1,6,5,5,1,2,8,6,1,2,2,1,10,
384,8/27/2018 10:09,10.1.266.1,3,2,1,15,13,3,2,1,1,2,2,765,140,2,4,5,2,1,1,11,6,2,1,2,1,18,
4649,8/27/2018 10:09,10.1.267.1,5,7,2,6,12,4,2,2,2,1,1,484,884,2,4,3,6,1,2,9,1,2,2,1,1,3,
2741,8/27/2018 10:09,10.1.268.1,17,1,10,13,13,1,1,1,2,2,1,99,559,1,1,4,5,1,2,9,3,1,2,2,1,6,
8931,8/27/2018 10:09,10.1.269.1,7,8,10,12,8,4,1,1,1,2,1,772,755,2,4,1,2,1,1,5,5,1,1,1,2,15,
7384,8/27/2018 10:09,10.1.270.1,9,12,2,5,1,2,1,2,1,2,2,611,508,1,1,4,4,1,1,2,2,1,2,5,1,27,
789,8/27/2018 10:09,10.1.271.1,11,11,11,14,7,3,2,1,2,1,2,182,946,1,6,3,7,1,1,7,6,1,2,4,2,7,
9883,8/27/2018 10:09,10.1.272.1,1,16,13,17,9,1,2,2,1,2,2,899,185,1,8,4,3,2,2,11,4,2,2,5,1,6,
614,8/27/2018 10:09,10.1.273.1,7,10,2,5,11,5,2,1,1,2,2,285,71,1,1,5,2,2,1,6,7,1,1,3,2,23,
25,8/27/2018 10:09,10.1.274.1,15,2,12,15,5,2,1,1,2,2,1,715,311,1,5,3,7,1,2,6,7,2,2,1,1,3,
3429,8/27/2018 10:09,10.1.275.1,8,9,2,4,4,3,2,2,2,2,1,832,587,2,1,5,5,1,1,5,4,2,1,3,2,8,
2903,8/27/2018 10:09,10.1.276.1,15,4,9,14,11,4,1,2,2,2,1,560,293,1,5,4,6,1,2,3,5,2,1,2,1,19,
266,8/27/2018 10:09,10.1.277.1,3,3,2,4,12,2,2,2,2,2,2,481,104,1,5,5,2,2,1,4,7,2,1,1,2,26,
3381,8/27/2018 10:09,10.1.278.1,11,6,13,5,1,4,1,2,1,1,1,528,257,1,9,2,7,2,2,3,4,1,2,3,1,24,
3173,8/27/2018 10:09,10.1.279.1,10,9,2,9,17,1,1,2,1,1,1,83,400,2,6,2,2,2,2,3,2,1,2,3,1,20,
4109,8/27/2018 10:09,10.1.280.1,12,3,10,1,5,1,1,1,2,2,1,237,919,2,4,3,3,2,2,2,7,1,2,2,1,17,
4242,8/27/2018 10:09,10.1.281.1,12,17,13,2,15,5,2,2,1,1,1,391,60,2,3,2,4,2,1,6,1,1,2,4,1,16,
8616,8/27/2018 10:09,10.1.282.1,8,16,12,12,2,3,1,2,2,1,2,425,210,2,8,1,5,2,2,1,1,1,1,4,1,17,
6351,8/27/2018 10:09,10.1.283.1,9,14,12,8,11,4,1,1,1,1,1,142,408,2,2,1,6,1,1,11,4,1,1,1,1,1,
8705,8/27/2018 10:09,10.1.284.1,11,1,4,6,13,1,2,2,2,1,1,347,792,1,5,1,6,1,2,1,6,2,1,5,2,25,
4603,8/27/2018 10:09,10.1.285.1,10,8,13,11,5,5,1,1,1,1,1,655,987,2,7,3,1,2,2,2,6,2,2,2,2,24,
509,8/27/2018 10:09,10.1.286.1,16,5,6,17,9,3,2,2,1,1,2,301,255,1,6,4,3,1,2,7,7,2,2,1,2,2,
2024,8/27/2018 10:09,10.1.287.1,11,16,5,15,9,3,2,1,2,1,1,77,162,1,7,4,2,1,2,9,5,1,2,2,1,2,
5028,8/27/2018 10:09,10.1.288.1,15,3,12,13,16,4,2,2,1,1,2,909,549,1,3,2,1,1,1,11,5,1,2,5,1,5,
4156,8/27/2018 10:09,10.1.289.1,10,15,8,10,4,3,1,1,2,1,1,515,462,1,9,5,7,2,2,2,5,2,2,3,1,6,
4736,8/27/2018 10:09,10.1.290.1,9,5,9,5,8,5,1,1,2,1,2,501,341,2,4,3,5,1,1,9,7,1,1,5,2,27,
2045,8/27/2018 10:09,10.1.291.1,13,10,1,15,1,5,1,1,1,2,2,544,359,2,1,3,1,1,2,11,5,2,1,5,2,24,
7877,8/27/2018 10:09,10.1.292.1,7,14,9,11,12,2,1,2,1,1,2,89,318,2,6,2,3,2,1,2,7,1,1,4,1,25,
2220,8/27/2018 10:09,10.1.293.1,3,7,2,9,14,1,2,2,2,2,2,861,816,2,3,5,2,1,1,11,1,2,2,4,1,25,
8461,8/27/2018 10:09,10.1.294.1,8,8,1,1,6,5,1,1,2,1,1,95,810,1,9,3,2,2,2,7,6,2,2,4,2,13,
1829,8/27/2018 10:09,10.1.295.1,1,1,6,3,13,2,1,1,2,2,1,807,889,1,7,3,7,2,2,1,4,2,2,3,2,26,
8442,8/27/2018 10:09,10.1.296.1,3,5,13,12,6,3,1,1,1,1,1,810,763,1,9,1,3,2,2,8,1,2,1,1,2,23,
2433,8/27/2018 10:09,10.1.297.1,2,14,4,1,8,5,1,2,1,1,2,643,469,1,2,2,4,1,2,7,1,2,1,2,2,26,
2379,8/27/2018 10:09,10.1.298.1,7,3,2,12,4,2,2,2,2,2,1,233,123,1,5,2,1,1,2,7,3,1,2,1,2,10,
3835,8/27/2018 10:09,10.1.299.1,11,6,8,16,4,3,1,1,1,1,2,803,356,1,3,3,7,1,2,9,4,1,1,4,2,18,
546,8/27/2018 10:09,10.1.300.1,6,2,6,1,15,3,1,1,1,2,1,496,537,1,2,3,3,2,2,5,6,1,1,3,2,4,
320,8/27/2018 10:09,10.1.301.1,14,9,1,6,7,5,2,2,2,1,1,993,384,2,5,3,4,1,2,7,3,2,1,2,2,12,
9676,8/27/2018 10:09,10.1.302.1,3,7,3,15,13,4,1,2,2,1,1,567,819,2,4,4,5,2,1,9,1,1,1,1,1,9,
500,8/27/2018 10:09,10.1.303.1,1,8,6,1,16,3,1,2,1,1,1,829,483,2,5,1,5,1,2,6,7,1,1,4,1,8,
8474,8/27/2018 10:09,10.1.304.1,7,16,10,6,14,3,1,1,2,2,1,838,308,1,2,3,1,1,2,4,5,1,2,1,1,20,
4557,8/27/2018 10:09,10.1.305.1,10,15,7,10,2,2,2,1,2,2,2,357,56,1,9,4,6,1,2,1,3,2,2,5,1,20,
6074,8/27/2018 10:09,10.1.306.1,7,17,1,13,4,3,2,2,1,1,2,27,68,1,7,2,1,1,1,9,1,1,2,1,1,28,
7822,8/27/2018 10:09,10.1.307.1,17,12,12,14,14,3,2,1,2,2,1,850,810,1,6,3,3,1,2,1,6,2,2,2,2,16,
4292,8/27/2018 10:09,10.1.308.1,4,14,12,14,4,5,2,1,2,1,2,115,561,2,1,1,1,1,2,6,4,1,2,4,1,10,
954,8/27/2018 10:09,10.1.309.1,14,9,6,2,15,3,2,2,1,2,2,885,735,1,4,2,3,1,2,6,7,1,1,5,1,9,
9031,8/27/2018 10:09,10.1.310.1,7,17,11,11,14,2,2,2,1,1,1,278,777,2,3,5,6,2,2,8,3,1,1,2,1,25,
6535,8/27/2018 10:09,10.1.311.1,9,7,11,11,11,4,1,1,2,2,2,510,511,1,8,1,6,1,1,8,3,2,2,2,2,23,
6633,8/27/2018 10:09,10.1.312.1,1,11,2,15,5,4,1,1,2,1,2,348,465,1,2,2,2,1,2,3,6,2,2,1,2,19,
6309,8/27/2018 10:09,10.1.313.1,15,7,11,9,13,2,1,2,1,2,2,586,610,2,6,4,1,1,2,11,1,2,2,5,2,22,
2323,8/27/2018 10:09,10.1.314.1,3,7,4,5,1,2,2,1,1,1,2,858,354,1,7,2,5,2,2,8,3,1,2,2,2,5,
5482,8/27/2018 10:09,10.1.315.1,1,9,12,10,9,3,2,1,2,2,2,783,835,1,4,1,4,2,2,8,2,2,2,3,1,26,
8569,8/27/2018 10:09,10.1.316.1,11,5,10,4,9,4,1,1,2,2,1,471,334,1,9,1,3,2,1,7,3,2,1,4,2,4,
2728,8/27/2018 10:09,10.1.317.1,4,8,8,12,13,5,1,2,2,2,1,312,177,1,4,5,6,1,2,7,7,1,1,4,2,2,
8916,8/27/2018 10:09,10.1.318.1,1,15,8,7,17,1,2,1,1,1,2,758,252,2,8,2,1,2,1,5,3,1,2,3,1,9,
2645,8/27/2018 10:09,10.1.319.1,3,12,1,3,1,5,2,2,2,1,1,724,852,1,3,5,6,2,2,9,2,2,2,1,1,19,
60,8/27/2018 10:09,10.1.320.1,10,8,2,3,13,1,2,1,1,1,1,521,298,2,5,3,6,1,2,4,2,2,1,4,1,4,
2425,8/27/2018 10:09,10.1.321.1,12,16,8,6,3,1,2,2,1,1,2,836,647,2,3,3,5,1,2,11,3,2,1,1,2,14,
1391,8/27/2018 10:09,10.1.322.1,14,13,7,16,8,4,2,1,1,1,1,251,1,2,6,1,6,1,1,2,4,2,2,1,2,17,
159,8/27/2018 10:09,10.1.323.1,9,11,11,1,13,3,1,1,1,1,2,481,295,2,2,3,5,2,2,10,2,2,2,2,2,25,
4719,8/27/2018 10:09,10.1.324.1,12,2,4,15,17,3,1,2,1,2,2,474,35,2,6,2,3,1,2,1,5,1,2,2,1,15,
3775,8/27/2018 10:09,10.1.325.1,14,9,8,17,11,4,2,1,2,2,1,607,285,2,5,3,7,1,2,8,3,2,1,2,2,12,
5045,8/27/2018 10:09,10.1.326.1,1,12,7,12,2,2,1,1,1,1,2,643,951,1,4,5,3,1,2,5,4,1,2,5,1,11,
9725,8/27/2018 10:09,10.1.327.1,5,1,11,5,17,4,1,2,1,2,2,574,773,2,8,2,3,2,1,1,4,1,1,1,2,17,
5735,8/27/2018 10:09,10.1.328.1,12,13,12,1,3,3,1,2,1,1,1,278,117,2,1,3,3,1,2,1,3,2,1,3,2,3,
7089,8/27/2018 10:09,10.1.329.1,6,16,8,10,6,4,1,1,2,2,2,952,973,2,5,1,2,2,1,7,5,2,2,3,2,21,
3562,8/27/2018 10:09,10.1.330.1,13,9,9,12,5,1,1,2,2,2,1,294,66,1,8,1,6,1,2,1,2,2,2,2,1,18,
4359,8/27/2018 10:09,10.1.331.1,15,1,13,4,3,4,2,1,2,1,1,953,416,1,2,5,6,2,2,5,1,2,1,5,1,19,
2591,8/27/2018 10:09,10.1.332.1,6,5,10,6,16,1,2,1,2,1,1,578,772,1,2,2,5,2,1,8,6,2,1,2,1,12,
1146,8/27/2018 10:09,10.1.333.1,15,2,12,4,1,2,1,1,2,1,1,780,202,1,9,4,1,2,2,2,5,2,1,1,1,14,
4916,8/27/2018 10:09,10.1.334.1,3,14,1,5,6,5,2,1,2,1,1,848,737,2,6,3,2,2,1,8,2,1,1,3,1,3,
311,8/27/2018 10:09,10.1.335.1,14,10,13,7,3,4,2,2,1,2,1,738,594,1,9,4,1,2,2,11,2,1,2,5,2,14,
9180,8/27/2018 10:09,10.1.336.1,2,10,5,11,15,4,2,2,1,1,1,559,315,1,9,4,2,2,2,10,6,2,1,5,1,3,
296,8/27/2018 10:09,10.1.337.1,3,8,10,10,13,1,2,2,1,2,2,486,134,2,3,1,5,2,2,2,6,1,2,4,1,9,
9636,8/27/2018 10:09,10.1.338.1,4,6,12,15,11,4,1,2,2,2,2,265,494,2,1,5,6,2,2,1,7,1,1,4,2,9,
2873,8/27/2018 10:09,10.1.339.1,7,3,11,17,1,3,2,2,2,2,2,125,708,1,1,5,3,1,1,4,6,1,2,1,2,8,
9753,8/27/2018 10:09,10.1.340.1,3,1,5,13,4,3,1,1,1,2,2,690,431,1,9,2,3,2,1,6,1,2,2,3,1,23,
8524,8/27/2018 10:09,10.1.341.1,17,1,8,7,4,2,1,1,2,2,2,835,917,2,6,2,5,1,1,5,5,2,2,3,2,27,
3748,8/27/2018 10:09,10.1.342.1,9,14,7,7,1,1,1,1,2,2,1,240,904,1,9,2,1,1,1,2,2,1,1,1,1,9,
874,8/27/2018 10:09,10.1.343.1,15,1,1,14,12,3,2,1,1,1,1,636,310,2,6,5,3,2,1,5,2,2,2,4,1,16,
7619,8/27/2018 10:09,10.1.344.1,17,6,4,11,13,3,2,2,1,1,1,556,98,2,8,4,5,1,2,10,3,1,2,1,2,4,
2671,8/27/2018 10:09,10.1.345.1,2,8,10,14,2,1,2,1,2,2,1,721,437,1,7,4,4,1,2,11,4,2,1,4,2,2,
6841,8/27/2018 10:09,10.1.346.1,11,11,13,7,6,5,2,2,2,1,1,295,386,2,5,3,4,1,1,9,5,2,2,4,1,8,
7924,8/27/2018 10:09,10.1.347.1,5,12,10,15,14,2,2,1,2,1,1,86,593,2,6,1,6,2,2,11,1,2,2,5,2,2,
2548,8/27/2018 10:09,10.1.348.1,16,8,10,3,14,1,1,2,2,2,2,721,819,2,8,3,5,2,2,9,2,1,1,3,1,27,
946,8/27/2018 10:09,10.1.349.1,8,13,13,14,1,5,1,1,2,2,1,372,494,1,3,3,4,2,2,5,5,2,2,2,2,7,
9176,8/27/2018 10:09,10.1.350.1,13,10,7,5,17,1,1,2,2,2,1,683,383,2,3,4,7,2,1,7,5,2,2,5,2,6,
5431,8/27/2018 10:09,10.1.351.1,14,5,4,17,10,4,1,2,1,1,1,376,973,1,4,3,1,2,1,10,5,2,2,3,1,27,
9217,8/27/2018 10:09,10.1.352.1,5,7,8,2,8,4,2,2,1,2,1,991,632,1,8,4,5,1,1,9,5,2,1,3,2,2,
4556,8/27/2018 10:09,10.1.353.1,6,10,2,10,13,5,1,1,1,2,1,957,221,1,2,3,7,1,2,2,7,2,2,4,1,11,
1149,8/27/2018 10:09,10.1.354.1,6,17,9,2,17,5,1,1,2,1,2,818,898,2,1,2,3,2,2,6,7,2,2,1,2,23,
7328,8/27/2018 10:09,10.1.355.1,14,12,8,12,15,5,1,1,2,1,2,49,449,2,9,3,3,2,2,1,7,2,2,3,1,9,
9425,8/27/2018 10:09,10.1.356.1,10,9,2,11,6,5,2,1,2,2,1,573,780,1,2,1,1,2,1,11,2,2,1,5,2,21,
5838,8/27/2018 10:09,10.1.357.1,4,8,9,16,14,4,2,1,1,1,2,342,227,1,5,1,4,1,2,11,3,1,1,1,1,18,
2862,8/27/2018 10:09,10.1.358.1,10,8,3,8,14,4,2,1,2,1,1,535,797,1,7,2,6,1,1,2,4,1,2,2,1,18,
6279,8/27/2018 10:09,10.1.359.1,5,2,6,2,15,1,2,1,1,1,1,747,823,2,2,4,3,1,2,9,7,1,2,3,2,6,
2511,8/27/2018 10:09,10.1.360.1,13,5,3,5,7,2,1,1,2,2,1,702,907,1,2,4,5,1,2,1,5,2,1,4,2,27,
7492,8/27/2018 10:09,10.1.361.1,13,12,9,12,8,5,2,2,2,1,1,547,864,1,2,3,5,1,1,3,5,2,1,1,2,4,
6924,8/27/2018 10:09,10.1.362.1,6,1,6,8,10,2,1,2,1,1,1,597,111,2,2,1,6,2,1,4,2,2,1,5,2,24,
3984,8/27/2018 10:09,10.1.363.1,10,14,2,10,14,1,2,1,1,2,1,696,732,2,3,2,2,2,1,11,6,2,2,5,1,12,
7274,8/27/2018 10:09,10.1.364.1,17,1,5,13,10,5,2,1,2,1,2,406,112,1,1,4,5,1,1,10,4,1,2,5,1,5,
7835,8/27/2018 10:09,10.1.365.1,13,10,6,13,3,2,2,2,2,1,2,336,32,1,2,3,5,1,2,11,4,2,1,1,2,11,
